
Timeout                                  :5
Think Time                               :4
Number of Requests                       :300
Number of User                           :10
DBMS Service Mean Time                   :1
Web Server Service Mean Time             :0.75
Round Robin Quantum Time                 :0.3
Interarrival Mean Time                   :0.05
Web Cores                                :8
Web Queue Size                           :100
Departure Probaility of web              :50
DBMS Cores                               :4
DBMS Queue Size                          :100
Probability Type                         :1
------------------------------------------------------------------------------------------------------------------------------------------------------
simTime				Request ID				Event_type				Queue Size				Server Type				Next station
7.99321				131.00000				Departure				NA				Web Server				Client Station				
8.01492				174.00000				Arrival					0				DBMS Server				Web Server				
8.01778				138.00000				Scheduling				0				Web Server				Web Server				
8.09433				138.00000				Departure				0				Web Server				DBMS Server				
8.29321				174.00000				Scheduling				0				Web Server				Web Server				
8.43951				27.00000				Arrival					0				DBMS Server				Web Server				
8.45934				163.00000				Arrival					0				DBMS Server				Web Server				
8.58404				174.00000				Departure				0				Web Server				DBMS Server				
8.59321				27.00000				Scheduling				0				Web Server				Web Server				
8.59321				163.00000				Scheduling				0				Web Server				Web Server				
8.70064				138.00000				Arrival					0				DBMS Server				Web Server				
8.89321				27.00000				Scheduling				0				Web Server				Web Server				
8.89321				138.00000				Scheduling				0				Web Server				Web Server				
8.89321				163.00000				Scheduling				0				Web Server				Web Server				
9.00862				27.00000				Departure				NA				Web Server				Client Station				
9.02846				163.00000				Departure				NA				Web Server				Client Station				
9.05018				174.00000				Arrival					0				DBMS Server				Web Server				
9.19321				138.00000				Scheduling				0				Web Server				Web Server				
9.26975				138.00000				Departure				NA				Web Server				Client Station				
9.32846				174.00000				Scheduling				0				Web Server				Web Server				
9.61929				174.00000				Departure				NA				Web Server				Client Station				
Experiment Number 1 Drop Packet Rate:0.60000 Success Packet :83.00000 Web Service Time :42.74887 DBMS Service Time :45.08820 Total Service Time :87.83707 Total Wait Time :295.61813 webcoreUtilisation:0.88129
 dbmscoreUtilisation:0.74573 dbms wait time :6.54058 Through put :11.22744 Badput :2.59894 GoodPut :8.62850 TimeOut Request:25.00000
------------------------------------------------------------------------------------------------------------------------------------------------------
simTime				Request ID				Event_type				Queue Size				Server Type				Next station
------------------------------------------------------------------------------------------------------------------------------------------------------
0.00005					75.00000				Departure				0				Client Station				Web Server				
0.00022					94.00000				Departure				0				Client Station				Web Server				
0.00054					80.00000				Departure				0				Client Station				Web Server				
0.00072					259.00000				Departure				0				Client Station				Web Server				
0.00097					168.00000				Departure				0				Client Station				Web Server				
0.00154					175.00000				Departure				0				Client Station				Web Server				
0.00156					145.00000				Departure				0				Client Station				Web Server				
0.00170					28.00000				Departure				0				Client Station				Web Server				
0.00212					2.00000				Departure				1				Client Station				Web Server				
0.00257					117.00000				Departure				2				Client Station				Web Server				
0.00259					127.00000				Departure				3				Client Station				Web Server				
0.00263					270.00000				Departure				4				Client Station				Web Server				
0.00268					197.00000				Departure				5				Client Station				Web Server				
0.00297					143.00000				Departure				6				Client Station				Web Server				
0.00305					221.00000				Departure				7				Client Station				Web Server				
0.00337					294.00000				Departure				8				Client Station				Web Server				
0.00360					251.00000				Departure				9				Client Station				Web Server				
0.00372					182.00000				Departure				10				Client Station				Web Server				
0.00373					141.00000				Departure				11				Client Station				Web Server				
0.00374					264.00000				Departure				12				Client Station				Web Server				
0.00374					278.00000				Departure				13				Client Station				Web Server				
0.00392					5.00000				Departure				14				Client Station				Web Server				
0.00393					129.00000				Departure				15				Client Station				Web Server				
0.00394					46.00000				Departure				16				Client Station				Web Server				
0.00415					170.00000				Departure				17				Client Station				Web Server				
0.00430					261.00000				Departure				18				Client Station				Web Server				
0.00433					68.00000				Departure				19				Client Station				Web Server				
0.00448					249.00000				Departure				20				Client Station				Web Server				
0.00459					267.00000				Departure				21				Client Station				Web Server				
0.00461					4.00000				Departure				22				Client Station				Web Server				
0.00485					213.00000				Departure				23				Client Station				Web Server				
0.00492					11.00000				Departure				24				Client Station				Web Server				
0.00500					157.00000				Departure				25				Client Station				Web Server				
0.00507					199.00000				Departure				26				Client Station				Web Server				
0.00518					33.00000				Departure				27				Client Station				Web Server				
0.00529					50.00000				Departure				28				Client Station				Web Server				
0.00534					210.00000				Departure				29				Client Station				Web Server				
0.00542					291.00000				Departure				30				Client Station				Web Server				
0.00578					235.00000				Departure				31				Client Station				Web Server				
0.00612					230.00000				Departure				32				Client Station				Web Server				
0.00614					132.00000				Departure				33				Client Station				Web Server				
0.00625					87.00000				Departure				34				Client Station				Web Server				
0.00636					86.00000				Departure				35				Client Station				Web Server				
0.00651					188.00000				Departure				36				Client Station				Web Server				
0.00653					64.00000				Departure				37				Client Station				Web Server				
0.00658					178.00000				Departure				38				Client Station				Web Server				
0.00661					256.00000				Departure				39				Client Station				Web Server				
0.00671					236.00000				Departure				40				Client Station				Web Server				
0.00687					154.00000				Departure				41				Client Station				Web Server				
0.00732					201.00000				Departure				42				Client Station				Web Server				
0.00737					10.00000				Departure				43				Client Station				Web Server				
0.00743					118.00000				Departure				44				Client Station				Web Server				
0.00762					38.00000				Departure				45				Client Station				Web Server				
0.00764					223.00000				Departure				46				Client Station				Web Server				
0.00774					9.00000				Departure				47				Client Station				Web Server				
0.00775					67.00000				Departure				48				Client Station				Web Server				
0.00794					237.00000				Departure				49				Client Station				Web Server				
0.00824					91.00000				Departure				50				Client Station				Web Server				
0.00863					161.00000				Departure				51				Client Station				Web Server				
0.00956					73.00000				Departure				52				Client Station				Web Server				
0.00960					130.00000				Departure				53				Client Station				Web Server				
0.00964					176.00000				Departure				54				Client Station				Web Server				
0.00980					289.00000				Departure				55				Client Station				Web Server				
0.01012					183.00000				Departure				56				Client Station				Web Server				
0.01028					271.00000				Departure				57				Client Station				Web Server				
0.01040					229.00000				Departure				58				Client Station				Web Server				
0.01045					83.00000				Departure				59				Client Station				Web Server				
0.01083					245.00000				Departure				60				Client Station				Web Server				
0.01117					60.00000				Departure				61				Client Station				Web Server				
0.01121					266.00000				Departure				62				Client Station				Web Server				
0.01131					44.00000				Departure				63				Client Station				Web Server				
0.01145					105.00000				Departure				64				Client Station				Web Server				
0.01155					35.00000				Departure				65				Client Station				Web Server				
0.01162					241.00000				Departure				66				Client Station				Web Server				
0.01164					149.00000				Departure				67				Client Station				Web Server				
0.01176					43.00000				Departure				68				Client Station				Web Server				
0.01198					42.00000				Departure				69				Client Station				Web Server				
0.01200					122.00000				Departure				70				Client Station				Web Server				
0.01239					45.00000				Departure				71				Client Station				Web Server				
0.01261					120.00000				Departure				72				Client Station				Web Server				
0.01268					202.00000				Departure				73				Client Station				Web Server				
0.01273					69.00000				Departure				74				Client Station				Web Server				
0.01305					137.00000				Departure				75				Client Station				Web Server				
0.01315					93.00000				Departure				76				Client Station				Web Server				
0.01336					36.00000				Departure				77				Client Station				Web Server				
0.01376					281.00000				Departure				78				Client Station				Web Server				
0.01386					212.00000				Departure				79				Client Station				Web Server				
0.01408					232.00000				Departure				80				Client Station				Web Server				
0.01416					113.00000				Departure				81				Client Station				Web Server				
0.01421					224.00000				Departure				82				Client Station				Web Server				
0.01450					203.00000				Departure				83				Client Station				Web Server				
0.01456					243.00000				Departure				84				Client Station				Web Server				
0.01459					240.00000				Departure				85				Client Station				Web Server				
0.01461					277.00000				Departure				86				Client Station				Web Server				
0.01493					280.00000				Departure				87				Client Station				Web Server				
0.01512					147.00000				Departure				88				Client Station				Web Server				
0.01519					63.00000				Departure				89				Client Station				Web Server				
0.01535					66.00000				Departure				90				Client Station				Web Server				
0.01552					222.00000				Departure				91				Client Station				Web Server				
0.01553					160.00000				Departure				92				Client Station				Web Server				
0.01559					269.00000				Departure				93				Client Station				Web Server				
0.01595					18.00000				Departure				94				Client Station				Web Server				
0.01624					226.00000				Departure				95				Client Station				Web Server				
0.01627					95.00000				Departure				96				Client Station				Web Server				
0.01662					286.00000				Departure				97				Client Station				Web Server				
